experiment,checkpoint,agent,agent1_rew,agent2_rew,agent3_rew,agent4_rew,vs_random,agent_random
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,004500000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,005000000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,005500000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,006000000,first_0,-20.99390243902439,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,006500000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,007000000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,007500000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,008000000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,008500000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,009000000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S1,045000000,first_0,-2.887323943661972,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,009500000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,010000000,first_0,-20.99390243902439,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,010500000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,011000000,first_0,-20.288888888888888,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,011500000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,012000000,first_0,-20.99375,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,012500000,first_0,-20.294964028776977,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,013000000,first_0,-19.01904761904762,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,013500000,first_0,-20.319148936170212,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,014000000,first_0,-19.85,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S1,045500000,first_0,-6.056338028169014,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,014500000,first_0,-20.734848484848484,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,015000000,first_0,-18.89622641509434,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,015500000,first_0,-20.28368794326241,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,016000000,first_0,-20.191304347826087,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,016500000,first_0,-19.594827586206897,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,017000000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,017500000,first_0,-16.804123711340207,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,018000000,first_0,-19.908450704225352,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,018500000,first_0,-18.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,019000000,first_0,-20.47945205479452,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S1,046000000,first_0,-4.816901408450704,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S0,019000000,first_0,-6.338028169014085,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,019500000,first_0,-20.22463768115942,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,020000000,first_0,-19.940298507462686,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,020500000,first_0,-18.387755102040817,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,021000000,first_0,-20.093023255813954,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,021500000,first_0,-19.93006993006993,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,022000000,first_0,-18.666666666666668,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,022500000,first_0,-17.22222222222222,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,023000000,first_0,-19.74074074074074,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,023500000,first_0,-16.69148936170213,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,024000000,first_0,-19.986577181208055,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S1,046500000,first_0,-0.4788732394366197,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,024500000,first_0,-19.983471074380166,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,025000000,first_0,-19.479166666666668,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,025500000,first_0,-19.808333333333334,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,026000000,first_0,-20.99367088607595,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,026500000,first_0,-17.217821782178216,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,027000000,first_0,-18.391752577319586,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,027500000,first_0,-18.882978723404257,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,028000000,first_0,-19.445544554455445,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,028500000,first_0,-17.47222222222222,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,029000000,first_0,-19.471544715447155,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S1,047000000,first_0,0.5633802816901409,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,029500000,first_0,-18.638297872340427,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,030000000,first_0,-17.94782608695652,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,030500000,first_0,-18.6875,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,031000000,first_0,-19.393617021276597,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,031500000,first_0,-19.829787234042552,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,032000000,first_0,-19.235294117647058,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,032500000,first_0,-19.093220338983052,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,033000000,first_0,-20.427586206896553,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,033500000,first_0,-19.98148148148148,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,034000000,first_0,-20.044444444444444,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S1,047500000,first_0,-3.3380281690140845,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,034500000,first_0,-20.98780487804878,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,035000000,first_0,-20.99390243902439,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,035500000,first_0,-19.46551724137931,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,036000000,first_0,-19.908333333333335,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,036500000,first_0,-20.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,037000000,first_0,-19.843971631205672,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,037500000,first_0,-23.79268292682927,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,038000000,first_0,-20.383561643835616,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,038500000,first_0,-20.18548387096774,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,039000000,first_0,-18.289473684210527,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S1,048000000,first_0,-6.28169014084507,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,039500000,first_0,-18.865546218487395,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,040000000,first_0,-19.348837209302324,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,040500000,first_0,-14.597402597402597,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,041000000,first_0,-19.85123966942149,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,041500000,first_0,-17.682692307692307,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,042000000,first_0,-19.264150943396228,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,042500000,first_0,-16.30851063829787,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,043000000,first_0,-20.142857142857142,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,043500000,first_0,-18.8,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,044000000,first_0,-19.260162601626018,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S1,048500000,first_0,-2.3943661971830985,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,044500000,first_0,-20.392592592592592,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,045000000,first_0,-17.935185185185187,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,045500000,first_0,-18.564814814814813,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,046000000,first_0,-20.99390243902439,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,046500000,first_0,-20.214285714285715,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,047000000,first_0,-20.083333333333332,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,047500000,first_0,-19.84090909090909,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,048000000,first_0,-17.752808988764045,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,048500000,first_0,-15.098591549295774,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,049000000,first_0,-18.221052631578946,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S1,049000000,first_0,-7.633802816901408,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_pong_v2_RB1_F50000000_S4,049500000,first_0,-16.285714285714285,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,000500000,first_0,-9.991666666666667,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,001000000,first_0,-9.931034482758621,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,001500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,002000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,002500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,003000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,003500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,004000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,004500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S1,049500000,first_0,-2.7464788732394365,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,005000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,005500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,006000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,006500000,first_0,-9.990099009900991,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,007000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,007500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,008000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,008500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,009000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,009500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,000500000,first_0,-0.6901408450704225,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,010000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,010500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,011000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,011500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,012000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,012500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,013000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,013500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,014000000,first_0,-9.833333333333334,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,014500000,first_0,-9.241379310344827,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,001000000,first_0,-10.549295774647888,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,015000000,first_0,-9.76,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,015500000,first_0,-9.6,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,016000000,first_0,-9.625,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,016500000,first_0,-9.707692307692307,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,017000000,first_0,-9.779411764705882,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,017500000,first_0,-9.67142857142857,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,018000000,first_0,-9.594202898550725,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,018500000,first_0,-9.791044776119403,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,019000000,first_0,-9.929411764705883,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,019500000,first_0,-9.97872340425532,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,001500000,first_0,-32.08450704225352,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S0,019500000,first_0,-6.450704225352113,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S0,001500000,first_0,-20.591549295774648,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,020000000,first_0,-9.95,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,020500000,first_0,-9.7012987012987,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,021000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,021500000,first_0,-9.917525773195877,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,022000000,first_0,-9.97979797979798,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,022500000,first_0,-9.753846153846155,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,023000000,first_0,-9.859154929577464,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,023500000,first_0,-9.803030303030303,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,024000000,first_0,-9.603174603174603,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,024500000,first_0,-9.873239436619718,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,002000000,first_0,-9.28169014084507,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,025000000,first_0,-9.935897435897436,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,025500000,first_0,-9.703125,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,026000000,first_0,-9.55,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,026500000,first_0,-9.693548387096774,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,027000000,first_0,-9.423728813559322,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,027500000,first_0,-9.296296296296296,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,028000000,first_0,-9.019607843137255,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,028500000,first_0,-9.293103448275861,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,029000000,first_0,-9.515625,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,029500000,first_0,-9.357142857142858,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,002500000,first_0,-33.83098591549296,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,030000000,first_0,-9.966666666666667,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,030500000,first_0,-9.831168831168831,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,031000000,first_0,-9.816901408450704,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,031500000,first_0,-9.76923076923077,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,032000000,first_0,-9.675675675675675,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,032500000,first_0,-9.642857142857142,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,033000000,first_0,-9.40625,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,033500000,first_0,-9.772151898734178,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,034000000,first_0,-9.871794871794872,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,034500000,first_0,-9.822784810126583,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,003000000,first_0,-55.183098591549296,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,035000000,first_0,-9.876543209876543,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,035500000,first_0,-9.978494623655914,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,036000000,first_0,-9.96808510638298,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,036500000,first_0,-9.890243902439025,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,037000000,first_0,-9.948717948717949,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,037500000,first_0,-9.948051948051948,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,038000000,first_0,-9.8,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,038500000,first_0,-9.902173913043478,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,039000000,first_0,-9.816091954022989,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,039500000,first_0,-9.650602409638553,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,003500000,first_0,-38.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,040000000,first_0,-9.853932584269662,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,040500000,first_0,-9.824175824175825,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,041000000,first_0,-9.759036144578314,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,041500000,first_0,-9.816901408450704,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,042000000,first_0,-9.816091954022989,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,042500000,first_0,-9.948453608247423,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,043000000,first_0,-9.710843373493976,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,043500000,first_0,-9.970297029702971,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,044000000,first_0,-9.98019801980198,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,044500000,first_0,-9.628205128205128,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,004000000,first_0,-11.169014084507042,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,045000000,first_0,-9.844444444444445,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,045500000,first_0,-9.86021505376344,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,046000000,first_0,-9.464788732394366,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,046500000,first_0,-8.54,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,047000000,first_0,-8.479166666666666,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,047500000,first_0,-9.366666666666667,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,048000000,first_0,-8.86046511627907,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,048500000,first_0,-8.843137254901961,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,049000000,first_0,-8.69047619047619,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S0,049500000,first_0,-9.244897959183673,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,004500000,first_0,-43.394366197183096,nan,nan,nan,False,False
